MONTHS,STATE,FF_DEATH,OTH_DEATH,DEATH,CNT,PROP_LOSS,CONT_LOSS
2006-11-01,CO,0,1,1,201,2.789203,0.565521
2006-11-01,CT,0,0,0,219,1.205606,0.23026
2006-11-01,DE,0,0,0,50,1.103302,0.195002
2006-11-01,FL,0,7,7,1301,13.321972,4.516327
2006-11-01,GA,0,4,4,561,4.884365,1.798908
2006-11-01,HI,0,0,0,35,2.5577,0.283915
2006-11-01,IA,0,0,0,147,3.855512,1.287976
2006-11-01,ID,0,1,1,91,0.815335,0.24475
2006-11-01,IL,0,4,4,874,10.439478,2.30739
2006-11-01,IN,1,5,6,514,4.293816,0.89536
2006-11-01,KS,0,7,7,329,3.001872,1.055069
2006-11-01,KY,0,1,1,406,3.823535,1.48594
2006-11-01,LA,0,2,2,242,2.468451,0.485772
2006-11-01,MA,0,0,0,377,7.16686,1.509512
2006-11-01,MD,0,0,0,278,3.895733,0.694167
2006-11-01,ME,0,0,0,75,0.7445,0.68266
2006-11-01,MI,0,4,4,598,10.361351,3.862626
2006-11-01,MN,0,1,1,345,6.244176,1.12074
2006-11-01,MO,0,13,13,754,5.606695,1.780539
2006-11-01,MS,0,5,5,718,9.876557,3.781061
2006-11-01,MT,0,0,0,57,0.449404,0.131731
2006-11-01,NC,0,3,3,573,4.895234,1.935702
2006-11-01,ND,0,2,2,52,0.3705,0.1335
2006-11-01,NE,0,0,0,98,1.535951,0.62665
2006-11-01,NH,0,0,0,28,0.152902,0.050562
2006-11-01,NJ,0,5,5,375,1.468461,0.467578
2006-11-01,NM,0,2,2,71,0.19685,0.0702
2006-11-01,NV,0,0,0,72,2.57525,0.17456
2006-11-01,NY,0,6,6,1415,3.075922,1.502146
2006-11-01,OH,0,16,16,1035,10.904323,2.320622
2006-11-01,OK,0,1,1,458,4.903803,0.923305
2006-11-01,OR,0,3,3,308,3.395195,1.006104
2006-11-01,PA,0,1,1,192,1.3483,0.4185
2006-11-01,SC,0,3,3,282,3.497525,0.57746
2006-11-01,SD,0,1,1,34,0.2695,0.063352
2006-11-01,TN,0,7,7,779,8.849597,3.232028
2006-11-01,TX,0,7,7,1848,15.895185,5.582108
2006-11-01,UT,0,2,2,101,1.5618,0.564555
2006-11-01,VA,0,13,13,625,17.278176,2.122865
2006-11-01,VT,0,1,1,48,1.2073,0.57475
2006-11-01,WA,0,1,1,357,6.575501,2.820175
2006-11-01,WI,0,1,1,161,1.100701,0.550176
2006-11-01,WV,0,4,4,243,3.4854,1.320175
2006-11-01,WY,0,1,1,25,0.54,0.1702
2006-12-01,AK,0,4,4,58,1.1158,0.291025
2006-12-01,AL,0,3,3,342,1.75253,0.68865
2006-12-01,AR,0,3,3,573,7.782331,3.951296
2006-12-01,AZ,0,1,1,674,5.701209,1.097766
2006-12-01,CA,0,10,10,1867,148.742017,13.088344
2006-12-01,CO,0,2,2,188,3.06935,1.078245
2006-12-01,CT,0,0,0,205,4.27107,1.311451
2006-12-01,DE,0,1,1,74,20.873101,0.293111
2006-12-01,FL,0,6,6,1376,15.105827,4.330756
2006-12-01,GA,0,2,2,706,9.507725,2.387985
2006-12-01,HI,0,0,0,32,0.6586,0.190465
2006-12-01,IA,0,0,0,126,1.135701,0.279532
2006-12-01,ID,0,4,4,102,3.476155,1.799928
2006-12-01,IL,0,4,4,840,12.180959,3.708146
2006-12-01,IN,0,2,2,480,3.569285,1.184947
2006-12-01,KS,0,1,1,315,2.414375,0.86752
2006-12-01,KY,0,2,2,442,2.892898,0.942072
2006-12-01,LA,0,4,4,249,2.988211,0.777812
2006-12-01,MA,0,2,2,453,7.909466,2.530788
2006-12-01,MD,0,0,0,356,5.275846,1.189602
2006-12-01,ME,0,1,1,96,1.42835,0.247475
2006-12-01,MI,0,5,5,521,9.706264,3.970214
2006-12-01,MN,0,4,4,326,8.108777,2.15746
2006-12-01,MO,0,4,4,635,5.174679,2.675859
2006-12-01,MS,0,2,2,911,7.200484,3.100013
2006-12-01,MT,0,1,1,56,1.035001,0.308706
2006-12-01,NC,0,8,8,658,9.502841,2.992996
2006-12-01,ND,0,0,0,27,0.497678,0.13049
2006-12-01,NE,1,0,1,97,1.6673,0.72249
2006-12-01,NH,0,1,1,58,0.607601,0.135701
2006-12-01,NJ,0,7,7,441,1.334151,0.32669
2006-12-01,NM,0,0,0,74,0.79151,0.1383
2006-12-01,NV,0,0,0,95,0.82112,0.119861
2006-12-01,NY,0,5,5,1452,7.19049,1.451565
2006-12-01,OH,0,19,19,1100,13.291682,3.821452
2006-12-01,OK,0,3,3,465,5.614192,1.450234
2006-12-01,OR,0,3,3,395,3.287545,1.004933
2006-12-01,PA,0,1,1,218,2.151065,0.8089
2006-12-01,SC,0,5,5,371,6.73543,0.7147
2006-12-01,SD,0,3,3,48,0.321695,0.065255
2006-12-01,TN,0,7,7,1016,13.53653,4.48073
2006-12-01,TX,0,15,15,2146,22.50895,6.652886
2006-12-01,UT,0,0,0,115,1.3275,0.4496
2006-12-01,VA,0,5,5,867,76.467996,2.751371
2006-12-01,VT,0,0,0,40,0.3293,0.0682
2006-12-01,WA,0,4,4,517,11.996963,4.338946
2006-12-01,WI,0,0,0,144,2.18765,0.98842
2006-12-01,WV,0,6,6,343,4.302155,3.391899
2006-12-01,WY,0,0,0,32,0.217,0.0225
2006-01-01,ALL,2,156,158,26491,303.445725,83.289444
2006-02-01,ALL,2,174,176,23969,272.326903,77.567465
2006-03-01,ALL,3,191,194,29504,283.525888,75.983381
2006-04-01,ALL,1,131,132,25398,295.72583,119.673353
2006-05-01,ALL,1,91,92,21904,234.57178,63.490608
2006-06-01,ALL,1,91,92,22453,243.547785,69.101817
2006-07-01,ALL,1,106,107,25717,280.879939,76.765968
2006-08-01,ALL,1,89,90,21659,235.256856,70.476669
2006-09-01,ALL,0,88,88,18108,191.714684,54.044067
2006-10-01,ALL,1,129,130,20292,220.697695,62.460326
2006-11-01,ALL,1,151,152,20364,239.872221,68.941913
2006-12-01,ALL,1,160,161,22722,479.764355,91.477287
2007-01-01,AK,0,2,2,51,1.3681,0.849552
2007-01-01,AL,0,4,4,360,3.488294,1.391203
2007-01-01,AR,0,9,9,527,5.880035,2.278073
2007-01-01,AZ,0,0,0,732,10.057578,1.313461
2007-01-01,CA,0,13,13,2784,67.838983,25.738854
2007-01-01,CO,0,3,3,218,5.276811,1.526962
2007-01-01,CT,0,3,3,275,3.711302,0.925522
2007-01-01,DE,0,4,4,69,0.2481,0.06315
2007-01-01,FL,0,4,4,1230,12.092589,2.867508
2007-01-01,GA,0,4,4,947,11.392073,4.446412
2007-01-01,HI,0,0,0,23,0.2056,0.0399
2007-01-01,IA,0,0,0,160,2.692783,0.57912
2007-01-01,ID,0,0,0,98,1.57782,0.82125
2007-01-01,IL,0,17,17,783,14.546333,3.055029
2007-01-01,IN,1,6,7,514,5.180612,1.760218
2007-01-01,KS,0,4,4,296,4.00471,1.579733
2007-01-01,KY,0,6,6,377,3.351181,1.199701
2007-01-01,LA,0,0,0,202,3.818932,1.598572
2007-01-01,MA,0,6,6,535,10.685312,2.728199
2007-01-01,MD,0,3,3,448,6.31548,1.959901
2007-01-01,ME,2,1,3,123,1.346612,0.350612
2007-01-01,MI,0,5,5,516,12.837297,5.329857
2007-01-01,MN,0,4,4,297,8.91142,1.6937
2007-01-01,MO,0,7,7,786,10.252121,3.536985
2007-01-01,MS,0,13,13,781,7.754833,3.068956
2007-01-01,MT,0,2,2,69,1.147999,0.24491
2007-01-01,NC,0,9,9,709,5.944865,3.110162
2007-01-01,ND,0,1,1,34,0.6194,0.4846
2007-01-01,NE,0,0,0,95,1.20085,0.64282
2007-01-01,NH,0,0,0,88,0.6137,0.1719
2007-01-01,NJ,0,7,7,451,2.9358,1.056865
2007-01-01,NM,0,0,0,97,0.502,0.1146
2007-01-01,NV,0,0,0,95,1.729,0.285631
2007-01-01,NY,0,5,5,571,4.292691,1.805901
2007-01-01,OH,0,10,10,965,12.705705,3.672395
2007-01-01,OK,0,3,3,587,6.43459,2.518734
2007-01-01,OR,0,6,6,479,6.404219,2.317762
2007-01-01,PA,0,3,3,227,2.147605,0.70095
2007-01-01,RI,0,0,0,15,0.0915,0.052
2007-01-01,SC,0,0,0,470,5.061869,1.192801
2007-01-01,SD,0,1,1,45,0.30285,0.0931
2007-01-01,TN,1,6,7,863,13.468142,3.692781
2007-01-01,TX,0,21,21,2232,27.965599,8.223537
2007-01-01,UT,0,3,3,103,3.392001,1.088601
2007-01-01,VA,0,11,11,844,11.580515,3.451737
2007-01-01,VT,0,0,0,51,3.928465,0.70505
2007-01-01,WA,0,2,2,467,9.626553,3.394052
2007-01-01,WI,0,2,2,171,1.666395,0.63673
2007-01-01,WV,0,13,13,312,4.215385,1.373401
2007-01-01,WY,0,1,1,32,0.1464,0.052
2007-02-01,AK,0,2,2,31,0.8288,0.22135
2007-02-01,AL,0,5,5,461,3.160804,1.155767
2007-02-01,AR,0,3,3,731,6.931022,2.354588
2007-02-01,AZ,0,0,0,670,5.93609,1.328778
2007-02-01,CA,0,8,8,1698,33.336615,9.586735
2007-02-01,CO,0,0,0,215,3.092843,0.811951
2007-02-01,CT,0,3,3,261,3.491228,0.879655
2007-02-01,DE,0,1,1,69,2.297012,0.811612
2007-02-01,FL,0,3,3,1368,13.76729,4.517054
2007-02-01,GA,0,3,3,1104,16.757915,5.835158
2007-02-01,HI,0,0,0,26,0.5579,0.21765
2007-02-01,IA,0,1,1,151,1.289681,0.467361
2007-02-01,ID,0,2,2,78,1.41891,0.574758
2007-02-01,IL,0,11,11,981,17.825041,4.473004
2007-02-01,IN,0,3,3,556,4.352077,1.268886
2007-02-01,KS,0,2,2,284,3.458752,1.005751
2007-02-01,KY,0,13,13,437,4.400305,1.785101
2007-02-01,LA,0,0,0,243,4.100037,0.567294
2007-02-01,MA,0,5,5,509,16.725601,4.079256
2007-02-01,MD,0,2,2,488,7.97308,1.344658
2007-02-01,ME,0,0,0,104,2.454845,0.90966
2007-02-01,MI,1,5,6,584,14.537953,5.880587
2007-02-01,MN,0,8,8,410,12.059091,2.823205
2007-02-01,MO,0,8,8,784,7.122213,2.865288
2007-02-01,MS,0,12,12,1356,8.242026,3.021006
2007-02-01,MT,0,1,1,38,0.4176,0.186805
2007-02-01,NC,0,4,4,915,8.283357,2.525452
2007-02-01,ND,0,0,0,38,0.316454,0.125789
2007-02-01,NE,0,1,1,81,1.777268,0.97907
2007-02-01,NH,0,0,0,96,2.13075,0.464425
2007-02-01,NJ,0,3,3,463,8.249751,1.191211
2007-02-01,NM,0,3,3,110,0.88511,0.20245
2007-02-01,NV,0,1,1,72,1.58525,0.422
2007-02-01,NY,0,5,5,707,5.082914,2.172672
2007-02-01,OH,0,11,11,1301,18.377937,4.979159
2007-02-01,OK,0,7,7,703,8.282339,2.925455
2007-02-01,OR,0,2,2,398,4.221596,1.893601
2007-02-01,PA,0,11,11,301,3.65836,1.188951
2007-02-01,RI,0,0,0,5,0.15,0.02
2007-02-01,SC,0,4,4,480,6.076495,1.869531
2007-02-01,SD,0,0,0,43,0.578183,0.128
2007-02-01,TN,0,14,14,1082,14.149142,5.054339
2007-02-01,TX,0,12,12,2209,24.638082,7.200799
2007-02-01,UT,0,2,2,87,3.4804,0.390734
2007-02-01,VA,0,11,11,1043,17.661543,5.635844
2007-02-01,VT,0,1,1,53,2.70694,0.9452
2007-02-01,WA,0,3,3,360,7.891224,3.107395
2007-02-01,WI,0,1,1,198,2.6423,1.13975
2007-02-01,WV,0,8,8,406,6.93096,2.652225
2007-02-01,WY,0,0,0,21,0.093,0.065
2007-03-01,AK,0,1,1,70,1.935101,0.584656
2007-03-01,AL,0,0,0,613,3.29565,1.556
2007-03-01,AR,0,6,6,973,5.670227,1.5104
2007-03-01,AZ,0,1,1,772,7.654103,2.410639
2007-03-01,CA,0,6,6,1942,28.642978,8.08084
2007-03-01,CO,0,1,1,256,3.861136,1.098067
2007-03-01,CT,0,1,1,250,2.134526,0.662126
2007-03-01,DE,0,1,1,94,1.042403,0.282403
2007-03-01,FL,0,2,2,1666,15.231798,5.162654
2007-03-01,GA,0,5,5,1350,9.26478,3.233789
2007-03-01,HI,0,0,0,23,0.41705,0.04722
2007-03-01,IA,0,0,0,155,1.261112,0.822295
2007-03-01,ID,0,0,0,119,0.78824,0.23264
2007-03-01,IL,0,16,16,1131,15.004056,4.282559
2007-03-01,IN,0,1,1,545,4.237794,0.933141
2007-03-01,KS,0,1,1,391,3.242794,1.329982
2007-03-01,KY,0,9,9,643,5.558456,1.27115
2007-03-01,LA,0,2,2,272,2.574877,0.874768
2007-03-01,MA,0,3,3,552,15.43608,3.522307
2007-03-01,MD,0,6,6,499,8.484027,1.924921
2007-03-01,ME,0,0,0,103,1.4084,0.248575
2007-03-01,MI,0,6,6,633,11.770091,5.091795
2007-03-01,MN,0,5,5,323,4.57155,1.291722
2007-03-01,MO,0,3,3,1013,4.434323,1.477026
2007-03-01,MS,0,5,5,2084,9.653349,3.351177
2007-03-01,MT,0,1,1,119,0.952926,0.272846
2007-03-01,NC,0,7,7,855,6.30776,1.935222
2007-03-01,ND,0,0,0,43,0.81275,0.32195
2007-03-01,NE,0,1,1,102,1.412205,0.57925
2007-03-01,NH,0,0,0,117,1.197801,0.130226
2007-03-01,NJ,0,4,4,490,3.02693,1.140375
2007-03-01,NM,0,0,0,150,1.409365,0.3972
2007-03-01,NV,0,0,0,54,0.8295,0.1296
2007-03-01,NY,0,3,3,737,5.541641,2.803184
2007-03-01,OH,0,7,7,1221,13.384409,3.478434
2007-03-01,OK,0,5,5,853,5.976568,2.153912
2007-03-01,OR,0,0,0,400,6.179227,1.948372
2007-03-01,PA,0,6,6,219,1.816456,0.523025
2007-03-01,RI,0,0,0,10,0.02115,0.00408
2007-03-01,SC,0,3,3,553,4.084621,1.72931
2007-03-01,SD,0,0,0,40,0.443,0.0794
2007-03-01,TN,0,3,3,1546,14.828256,4.214769
2007-03-01,TX,0,12,12,2263,17.798564,6.107772
2007-03-01,UT,0,1,1,87,1.257,0.53987
2007-03-01,VA,0,13,13,1285,15.919123,5.391912
2007-03-01,VT,0,0,0,39,0.480745,0.20385
2007-03-01,WA,0,2,2,343,4.394314,1.439086
2007-03-01,WI,0,1,1,177,1.825686,0.799307
2007-03-01,WV,0,5,5,415,4.650845,1.815355
2007-03-01,WY,0,0,0,18,0.18108,0.082501
2007-04-01,AK,0,1,1,58,2.9183,1.2109
2007-04-01,AL,0,3,3,394,3.05082,1.221505
2007-04-01,AR,0,4,4,584,10.917928,3.004652
2007-04-01,AZ,0,0,0,681,3.737619,0.743227
2007-04-01,CA,0,10,10,1830,34.316888,9.79544
2007-04-01,CO,0,2,2,210,4.142352,1.326161
2007-04-01,CT,0,2,2,290,2.458251,0.675525
2007-04-01,DE,0,0,0,87,0.61625,0.2239
2007-04-01,FL,0,2,2,1723,16.082032,3.96513
2007-04-01,GA,0,5,5,950,9.850281,3.535863
2007-04-01,HI,0,0,0,37,1.34475,0.29855
2007-04-01,IA,0,1,1,145,1.424877,0.23464
2007-04-01,ID,0,0,0,106,0.579115,0.10756
2007-04-01,IL,0,12,12,984,15.865025,4.174823
2007-04-01,IN,0,3,3,529,3.100275,1.578029
2007-04-01,KS,0,3,3,266,3.001555,0.64173
2007-04-01,KY,0,0,0,418,4.102364,2.195087
2007-04-01,LA,0,0,0,271,6.26688,1.767525
2007-04-01,MA,0,6,6,558,20.709449,2.133305
2007-04-01,MD,0,5,5,494,5.939617,1.152359
2007-04-01,ME,0,0,0,130,1.533629,0.4351
2007-04-01,MI,0,2,2,683,12.243792,5.31314
2007-04-01,MN,0,1,1,436,7.54118,1.498145
2007-04-01,MO,0,3,3,779,11.300077,3.252167
2007-04-01,MS,0,4,4,955,7.54302,2.475621
2007-04-01,MT,0,0,0,80,0.65831,0.245835
2007-04-01,NC,0,5,5,857,14.906608,2.541553
2007-04-01,ND,0,0,0,96,0.7725,0.5166
2007-04-01,NE,0,0,0,101,1.48789,0.491445
2007-04-01,NH,0,0,0,105,0.267827,0.037351
2007-04-01,NJ,0,2,2,580,1.961405,0.6938
2007-04-01,NM,0,0,0,115,0.797205,0.57091
2007-04-01,NV,0,0,0,37,0.623,0.10875
2007-04-01,NY,0,6,6,716,4.268382,1.000007
2007-04-01,OH,0,8,8,1265,12.722498,3.756237
2007-04-01,OK,0,6,6,436,4.079936,1.065812
2007-04-01,OR,0,0,0,344,4.497575,1.3383
2007-04-01,PA,0,4,4,256,3.80048,0.980987
2007-04-01,RI,0,0,0,12,0.1421,0
2007-04-01,SC,0,1,1,535,3.553785,0.918612
2007-04-01,SD,0,0,0,34,0.2808,0.069896
2007-04-01,TN,0,13,13,953,17.335371,4.837235
2007-04-01,TX,0,13,13,1733,16.533422,4.778069
2007-04-01,UT,0,2,2,110,1.5859,0.56875
2007-04-01,VA,1,6,7,1130,16.053156,3.202204
2007-04-01,VT,0,1,1,64,1.383,0.4266
2007-04-01,WA,0,3,3,424,6.820378,2.394744
2007-04-01,WI,0,1,1,248,3.146958,1.148424
2007-04-01,WV,0,2,2,363,4.62965,2.055111
2007-04-01,WY,0,0,0,28,0.495524,0.02031
2007-05-01,AK,0,2,2,75,3.8244,0.988188
2007-05-01,AL,0,3,3,514,8.079106,0.939379
2007-05-01,AR,0,7,7,482,4.539999,1.498964
2007-05-01,AZ,0,0,0,770,8.08091,2.32199
2007-05-01,CA,0,9,9,2026,42.273749,9.540536
2007-05-01,CO,0,1,1,231,3.80381,0.70148
2007-05-01,CT,1,2,3,327,1.4524,0.360901
2007-05-01,DE,0,0,0,94,0.412552,0.133202
2007-05-01,FL,0,1,1,1817,25.044262,3.685824
2007-05-01,GA,0,6,6,993,7.478999,2.28502
2007-05-01,HI,0,1,1,34,1.2097,0.35567
2007-05-01,IA,0,0,0,141,0.938621,0.4432
2007-05-01,ID,0,2,2,101,0.9506,0.26415
2007-05-01,IL,1,5,6,1008,16.324651,3.584241
2007-05-01,IN,0,3,3,651,5.292713,2.032878
2007-05-01,KS,1,4,5,228,2.057375,0.722815
2007-05-01,KY,0,0,0,409,5.279775,1.469656
2007-05-01,LA,0,0,0,235,2.872251,0.863157
2007-05-01,MA,0,4,4,674,13.558487,3.907465
2007-05-01,MD,0,8,8,499,8.446347,2.850901
2007-05-01,ME,0,0,0,147,1.49425,0.497518
2007-05-01,MI,0,3,3,747,15.514638,5.615618
2007-05-01,MN,0,1,1,440,14.340574,3.22932
2007-05-01,MO,0,3,3,535,5.127562,1.91666
2007-05-01,MS,0,2,2,932,8.740713,2.710125
2007-05-01,MT,0,0,0,62,0.9715,0.266011
2007-05-01,NC,1,7,8,851,9.352303,2.830827
2007-05-01,ND,0,0,0,58,0.347375,0.14255
2007-05-01,NE,0,0,0,87,0.960555,0.35894
2007-05-01,NH,0,1,1,107,2.1613,0.410526
2007-05-01,NJ,0,1,1,677,2.576728,1.00522
2007-05-01,NM,0,0,0,92,0.72407,0.14435
2007-05-01,NV,0,0,0,78,1.674135,0.16755
2007-05-01,NY,0,3,3,893,5.259129,1.727175
2007-05-01,OH,0,5,5,1334,11.663908,2.861647
2007-05-01,OK,0,1,1,372,5.966734,2.897223
2007-05-01,OR,0,0,0,470,4.560095,1.176697
2007-05-01,PA,0,2,2,240,1.65775,0.54998
2007-05-01,RI,0,0,0,22,0.0315,0.008
2007-05-01,SC,0,6,6,526,4.738287,1.536205
2007-05-01,SD,0,0,0,31,0.2454,0.09
2007-05-01,TN,0,6,6,991,11.8734,3.973076
2007-05-01,TX,0,6,6,1628,14.73276,4.608131
2007-05-01,UT,0,2,2,117,0.998825,0.2152
2007-05-01,VA,0,3,3,991,12.139979,3.654097
2007-05-01,VT,0,1,1,81,2.02905,0.67364
2007-05-01,WA,0,1,1,440,4.797096,2.167159
2007-05-01,WI,0,2,2,206,2.013401,0.591129
2007-05-01,WV,0,2,2,336,5.425701,1.910035
2007-05-01,WY,0,0,0,19,0.03255,1e-04
2007-06-01,AK,0,1,1,49,30.8228,5.24125
2007-06-01,AL,0,0,0,377,1.716703,0.516252
2007-06-01,AR,0,4,4,562,6.773166,1.765885
2007-06-01,AZ,0,0,0,840,7.693166,1.827744
2007-06-01,CA,0,1,1,1989,37.288294,12.241721
2007-06-01,CO,0,0,0,269,2.472805,0.653945
2007-06-01,CT,0,1,1,240,2.284276,0.533451
2007-06-01,DE,0,0,0,84,0.419004,0.231804
2007-06-01,FL,0,2,2,1328,17.123722,3.825465
2007-06-01,GA,0,4,4,742,7.116776,2.123333
2007-06-01,HI,0,0,0,34,0.60895,0.113675
2007-06-01,IA,0,0,0,140,0.940953,0.353338
2007-06-01,ID,0,0,0,141,1.18875,0.37346
2007-06-01,IL,0,2,2,938,13.186665,3.751897
2007-06-01,IN,0,1,1,576,4.770159,1.622898
2007-06-01,KS,0,1,1,216,3.90466,1.05534
2007-06-01,KY,0,0,0,378,2.166369,0.983797
2007-06-01,LA,0,0,0,225,7.872536,2.062733
2007-06-01,MA,0,2,2,477,5.639788,1.183351
2007-06-01,MD,0,3,3,501,6.650066,1.357639
2007-06-01,ME,0,0,0,102,0.948715,0.325606
2007-06-01,MI,1,3,4,661,7.82977,3.366102
2007-06-01,MN,0,1,1,352,7.955631,2.412362
2007-06-01,MO,0,4,4,516,3.805973,1.231749
2007-06-01,MS,0,3,3,1024,9.127025,3.462514
2007-06-01,MT,0,0,0,86,0.632452,0.121857
2007-06-01,NC,0,2,2,724,10.451991,3.462232
2007-06-01,ND,0,0,0,48,0.46182,0.27567
2007-06-01,NE,0,0,0,103,0.978749,0.477275
2007-06-01,NH,0,0,0,88,0.499301,0.105901
2007-06-01,NJ,0,0,0,494,0.84538,0.627275
2007-06-01,NM,0,0,0,130,0.6525,0.117885
2007-06-01,NV,0,0,0,151,3.868965,0.39544
2007-06-01,NY,0,0,0,792,4.013653,2.9299
2007-06-01,OH,0,5,5,1352,14.130905,3.717777
2007-06-01,OK,0,7,7,343,4.669551,1.201887
2007-06-01,OR,0,3,3,452,3.118935,1.337854
2007-06-01,PA,0,0,0,228,2.35525,0.8415
2007-06-01,RI,0,0,0,24,0.06175,0.04006
2007-06-01,SC,0,4,4,407,11.256155,0.84369
2007-06-01,SD,0,1,1,34,0.11367,0.025905
2007-06-01,TN,0,2,2,895,9.319077,2.886261
2007-06-01,TX,0,3,3,1613,16.177743,4.767784
2007-06-01,UT,0,3,3,167,1.80605,0.3842
2007-06-01,VA,0,5,5,805,12.240658,2.517155
2007-06-01,VT,0,0,0,44,0.2087,0.0562
2007-06-01,WA,0,2,2,418,6.935475,1.864726
2007-06-01,WI,0,1,1,178,1.286725,0.62305
2007-06-01,WV,0,2,2,331,5.03485,2.211376
2007-06-01,WY,0,0,0,11,0.0045,2e-04
2007-07-01,AK,0,1,1,46,2.3495,0.1997
2007-07-01,AL,0,0,0,253,2.042037,0.514091
2007-07-01,AR,0,3,3,491,4.378537,1.225424
2007-07-01,AZ,0,0,0,742,10.708852,3.198625
2007-07-01,CA,0,2,2,1861,24.449646,6.208389
2007-07-01,CO,0,0,0,322,3.846881,0.904102
2007-07-01,CT,0,1,1,245,2.108151,0.167847
2007-07-01,DE,0,0,0,111,0.446901,0.03883
2007-07-01,FL,0,10,10,1474,17.646331,6.602805
2007-07-01,GA,0,4,4,839,10.391877,2.884596
2007-07-01,HI,0,0,0,37,1.6168,0.24522
2007-07-01,IA,0,0,0,162,1.195176,0.292336
2007-07-01,ID,0,0,0,207,1.096871,0.3315
2007-07-01,IL,1,3,4,941,12.134507,3.015613
2007-07-01,IN,0,5,5,540,4.527507,1.852025
2007-07-01,KS,0,0,0,255,1.825843,0.500625
2007-07-01,KY,0,1,1,429,2.539972,0.97743
2007-07-01,LA,0,1,1,131,1.87735,0.63617
2007-07-01,MA,0,2,2,480,7.422611,1.729951
2007-07-01,MD,0,1,1,548,9.003048,2.102578
2007-07-01,ME,0,0,0,86,1.29995,0.28356
2007-07-01,MI,0,3,3,787,14.464774,6.521027
2007-07-01,MN,0,4,4,367,9.845513,1.085339
2007-07-01,MO,0,1,1,666,5.88475,1.968544
2007-07-01,MS,0,9,9,793,8.217517,3.483126
2007-07-01,MT,0,1,1,242,1.681201,0.762028
2007-07-01,NC,0,4,4,732,10.506971,3.048027
2007-07-01,ND,0,0,0,85,0.436832,0.05705
2007-07-01,NE,0,3,3,123,1.364205,0.44718
2007-07-01,NH,0,0,0,93,0.653451,0.16211
2007-07-01,NJ,0,0,0,522,1.958972,0.386377
2007-07-01,NM,0,0,0,152,0.809968,0.1249
2007-07-01,NV,0,1,1,159,3.03459,0.27088
2007-07-01,NY,0,1,1,772,4.409058,1.149818
2007-07-01,OH,1,2,3,1359,11.614148,3.185165
2007-07-01,OK,0,2,2,420,4.185878,1.5377
2007-07-01,OR,0,2,2,637,6.658063,2.059841
2007-07-01,PA,0,0,0,264,1.341045,0.293745
2007-07-01,RI,0,0,0,12,0.0707,0.005
2007-07-01,SC,0,4,4,481,5.896766,1.896691
2007-07-01,SD,0,1,1,70,0.77805,0.05575
2007-07-01,TN,0,7,7,868,10.873674,3.609364
2007-07-01,TX,0,3,3,1565,14.53624,4.91909
2007-07-01,UT,0,0,0,214,2.35595,0.744302
2007-07-01,VA,0,1,1,1008,12.328519,3.68781
2007-07-01,VT,0,0,0,45,0.9028,0.13935
2007-07-01,WA,0,6,6,614,11.526838,3.786576
2007-07-01,WI,0,0,0,227,3.473245,1.065212
2007-07-01,WV,0,5,5,338,5.34626,2.076232
2007-07-01,WY,0,0,0,25,0.285,0.04515
2007-08-01,AK,0,0,0,28,0.73125,0.1942
2007-08-01,AL,0,4,4,414,2.160552,0.703351
2007-08-01,AR,0,2,2,740,8.189811,1.958974
2007-08-01,AZ,0,0,0,637,7.18074,3.070634
2007-08-01,CA,0,2,2,1727,30.845139,7.333048
2007-08-01,CO,0,2,2,206,2.388862,0.567451
2007-08-01,CT,0,1,1,197,0.978351,0.236225
2007-08-01,DE,0,0,0,75,0.333053,0.048038
2007-08-01,FL,0,1,1,1272,18.099278,4.659521
2007-08-01,GA,0,1,1,849,8.878782,3.092683
2007-08-01,HI,0,0,0,39,1.22395,0.1596
2007-08-01,IA,0,1,1,137,1.695422,0.396426
2007-08-01,ID,0,4,4,151,1.43328,0.76037
2007-08-01,IL,0,4,4,886,17.452122,4.202316
2007-08-01,IN,0,3,3,501,3.45105,0.791276
2007-08-01,KS,1,3,4,288,2.140791,0.582783
2007-08-01,KY,0,3,3,498,3.61504,0.945311
2007-08-01,LA,0,1,1,148,2.85035,0.952781
2007-08-01,MA,0,0,0,502,6.240456,1.572164
2007-08-01,MD,0,4,4,367,8.507905,1.50136
2007-08-01,ME,0,0,0,84,4.497851,3.222837
2007-08-01,MI,0,2,2,627,8.735887,4.355086
2007-08-01,MN,0,1,1,344,6.783662,1.011275
2007-08-01,MO,0,7,7,818,4.547877,1.707176
2007-08-01,MS,0,3,3,1034,8.975982,3.806536
2007-08-01,MT,0,0,0,137,1.260225,0.40497
2007-08-01,NC,0,1,1,792,11.60273,5.428215
2007-08-01,ND,0,0,0,80,1.13125,0.76171
2007-08-01,NE,0,0,0,87,0.84163,0.253505
2007-08-01,NH,0,0,0,96,0.510901,0.103151
2007-08-01,NJ,0,0,0,402,1.310631,0.330589
2007-08-01,NM,0,0,0,86,0.3435,0.046325
2007-08-01,NV,0,0,0,130,1.878676,0.42515
2007-08-01,NY,0,6,6,699,3.676619,1.170213
2007-08-01,OH,0,7,7,1132,9.200534,2.633051
2007-08-01,OK,0,1,1,487,4.075103,1.432828
2007-08-01,OR,0,2,2,465,5.134878,1.178651
2007-08-01,PA,0,0,0,234,3.76855,1.025303
2007-08-01,RI,0,0,0,9,0.053,0
2007-08-01,SC,0,1,1,406,6.01642,1.13206
